timestamps,Chiasso_610 02 06_NO,Chiasso_610 02 06_NO2,Chiasso_610 02 06_NOx,Chiasso_610 02 06_O3,Chiasso_610 02 06_PM10,Chiasso_610 02 06_PM2.5,Stabio_626 01 01_NO2,Stabio_626 01 01_O3,Stabio_16_Gl,Mendrisio_27_P,Stabio_16_P,Mendrisio_27_Prec,Stabio_16_Prec,Mendrisio_27_RH,Stabio_16_RH,Mendrisio_27_T,Stabio_16_T_2m,Stabio_16_T_5cm,Mendrisio_27_Tdew,Stabio_16_Tdew,Mendrisio_27_WDvect,Stabio_16_WDvect,Mendrisio_27_WSgust,Stabio_16_WSgust,Mendrisio_27_WSvect,Stabio_16_WSvect,Chiasso_auto_283_P,Chiasso_auto_283_Prec,Sagno_auto_381_Prec,Chiasso_auto_283_RH,Sagno_auto_381_RH,Chiasso_auto_283_T,Sagno_auto_381_T_mhstaz,Sagno_auto_381_T_mhstaz,Chiasso_auto_283_WD,Sagno_auto_381_WD,Chiasso_auto_283_WS,Sagno_auto_381_WS,Chiasso_auto_283_WSgust,Sagno_auto_381_WSgust,Sagno_auto_381_P,Chiasso_610 02 06_T
2015-11-29 06:30:00,57.0,43.5,69.0,2.0,53.5,nan,nan,nan,0.0,840.15,979.95,0.0,0.0,33.45,96.0,0.9,-3.9,-6.5,-13.35,-4.45,321.5,235.5,9.5,1.8,6.9,0.95,991.75,0.0,0.0,75.0,46.35,-0.5,2.45,nan,273.0,38.0,0.55,0.7,1.25,0.95,939.4,nan
2015-11-29 07:00:00,57.5,43.0,69.0,2.0,48.0,nan,nan,nan,0.0,840.3,980.2,0.0,0.0,34.3,92.9,1.0,-3.9,-6.1,-13.0,-4.85,313.5,238.0,10.1,1.65,6.3,1.0,991.9,0.0,0.0,74.6,44.35,-0.65,2.55,nan,258.5,36.5,0.65,0.95,1.55,1.25,939.55,nan
2015-11-29 07:30:00,58.5,43.5,69.5,2.0,46.5,nan,nan,nan,0.5,840.7,980.55,0.0,0.0,34.75,91.8,1.05,-3.1,-4.35,-12.75,-4.25,322.5,236.5,7.9,1.25,5.25,0.75,992.35,0.0,0.0,75.5,47.3,-0.7,2.9,nan,247.0,22.5,0.8,0.65,1.95,0.8,940.0,nan
2015-11-29 08:00:00,58.0,44.5,69.5,2.0,48.5,nan,nan,nan,11.0,841.05,981.1,0.0,0.0,34.7,90.1,1.25,-2.35,-3.05,-12.6,-3.75,325.0,233.5,8.6,1.8,6.55,1.2,992.9,0.0,0.0,74.25,45.7,-0.35,3.45,nan,275.0,19.5,0.85,0.65,1.95,0.85,940.5,nan
2015-11-29 08:30:00,58.0,45.0,70.0,2.5,48.5,nan,nan,nan,39.0,841.3,981.45,0.0,0.0,36.05,91.65,1.2,-2.0,-2.85,-12.15,-3.2,320.5,239.0,7.6,1.35,5.3,0.75,993.2,0.0,0.0,71.75,49.05,0.2,3.55,nan,246.5,37.5,0.5,0.35,1.3,0.55,940.75,nan
2015-11-29 09:00:00,61.0,45.5,73.0,3.0,45.5,nan,nan,nan,86.0,841.6,981.9,0.0,0.0,37.0,91.3,1.55,-1.4,-1.7,-11.55,-2.6,323.0,226.5,7.65,0.85,5.75,0.35,993.7,0.0,0.0,71.45,45.3,0.3,4.2,nan,282.0,72.0,0.9,0.4,1.9,0.65,941.25,nan
2015-11-29 09:30:00,65.0,48.0,77.5,3.0,47.0,nan,nan,nan,111.0,841.6,982.05,0.0,0.0,37.45,91.8,1.7,-0.35,-0.3,-11.25,-1.5,325.0,217.5,8.7,0.8,6.2,0.35,993.75,0.0,0.0,68.05,45.5,1.45,4.65,nan,251.0,231.5,0.5,0.45,1.6,0.9,941.45,nan
2015-11-29 10:00:00,68.0,51.5,81.5,3.5,53.0,nan,nan,nan,141.5,841.95,982.2,0.0,0.0,38.25,90.4,1.3,0.8,0.8,-11.35,-0.6,323.5,235.5,7.0,0.95,4.75,0.5,993.9,0.0,0.0,67.45,45.3,2.2,4.85,nan,282.0,176.0,0.4,0.15,1.2,0.4,941.7,nan
2015-11-29 10:30:00,67.5,55.0,83.0,4.5,55.5,nan,nan,nan,219.0,842.2,982.4,0.0,0.0,39.35,80.6,1.5,3.2,1.0,-10.8,0.2,332.5,213.5,5.3,1.0,3.65,0.55,994.1,0.0,0.0,64.95,47.75,3.05,4.85,nan,238.5,179.5,0.8,0.6,1.8,1.1,941.8,nan
2015-11-29 11:00:00,61.0,58.5,79.5,6.0,54.0,nan,nan,nan,305.0,842.3,982.35,0.0,0.0,39.4,72.05,1.35,5.75,1.6,-10.9,1.1,308.5,236.5,3.7,1.35,2.45,0.65,994.05,0.0,0.0,56.15,50.95,5.5,5.0,nan,219.0,207.5,0.35,1.45,1.15,2.1,941.85,nan
2015-11-29 11:30:00,51.0,60.0,72.5,8.0,49.0,nan,nan,nan,334.5,842.2,982.2,0.0,0.0,41.25,58.25,1.2,7.05,2.4,-10.5,-0.55,306.0,202.0,4.35,2.5,2.8,1.25,993.85,0.0,0.0,51.4,49.45,6.85,5.05,nan,214.0,192.0,0.55,1.15,1.45,2.15,941.65,nan
2015-11-29 12:00:00,40.0,59.0,63.0,11.0,41.5,nan,nan,nan,363.5,842.05,981.95,0.0,0.0,41.8,55.2,1.05,7.45,3.15,-10.45,-0.95,319.0,196.0,3.6,2.45,2.5,1.1,993.55,0.0,0.0,44.75,51.15,8.9,5.3,nan,212.5,157.5,0.35,0.8,1.0,1.65,941.45,nan
2015-11-29 12:30:00,28.5,56.0,52.0,15.5,35.5,nan,nan,nan,368.5,841.8,981.5,0.0,0.0,41.2,50.6,1.8,7.8,3.3,-9.95,-1.8,301.5,152.0,2.95,1.8,1.8,0.65,993.0,0.0,0.0,40.3,52.4,9.1,5.7,nan,224.5,173.0,0.9,1.1,2.05,2.0,941.0,nan
2015-11-29 13:00:00,21.0,53.0,44.5,19.5,32.0,nan,nan,nan,313.0,841.85,981.45,0.0,0.0,41.4,49.0,1.7,8.2,3.25,-10.0,-1.85,319.0,158.0,3.65,1.85,2.55,0.55,993.0,0.0,0.0,39.55,49.7,10.25,6.5,nan,258.0,185.5,0.65,0.8,1.55,1.7,941.15,nan
2015-11-29 13:30:00,17.0,51.0,40.0,21.0,31.0,nan,nan,nan,286.5,841.9,981.35,0.0,0.0,41.65,46.9,1.85,8.45,4.1,-9.8,-2.25,317.0,94.0,3.65,2.1,2.35,0.8,992.85,0.0,0.0,38.65,49.95,10.35,6.9,nan,220.0,179.5,0.5,0.65,1.2,1.55,941.05,nan
2015-11-29 14:00:00,14.5,50.5,38.0,20.0,32.0,nan,nan,nan,206.0,841.9,981.1,0.0,0.0,38.35,48.05,2.15,8.4,4.6,-10.55,-1.95,344.0,86.0,3.0,1.2,1.4,0.65,992.6,0.0,0.0,41.75,50.25,9.6,7.15,nan,208.5,195.5,1.2,0.55,2.2,1.05,940.9,nan
2015-11-29 14:30:00,13.5,51.5,38.0,17.5,34.5,nan,nan,nan,87.0,841.75,980.85,0.0,0.0,37.3,52.35,1.7,7.95,3.2,-11.3,-1.2,336.5,168.0,2.8,1.15,1.8,0.45,992.35,0.0,0.0,42.4,52.05,9.4,6.55,nan,176.0,207.0,0.6,0.6,1.3,1.15,940.65,nan
2015-11-29 15:00:00,13.5,52.5,38.5,14.5,40.0,nan,nan,nan,75.0,841.75,980.85,0.0,0.0,37.95,52.3,1.85,8.2,3.15,-10.95,-1.0,317.0,213.0,3.7,1.65,2.8,0.8,992.35,0.0,0.0,43.8,50.55,9.25,6.75,nan,164.5,127.0,0.6,0.5,1.4,0.95,940.65,nan
2015-11-29 15:30:00,16.5,54.5,41.5,10.0,43.5,nan,nan,nan,51.0,842.05,981.15,0.0,0.0,37.8,53.7,1.9,8.35,3.8,-10.95,-0.5,326.5,242.5,4.1,1.4,2.9,0.8,992.65,0.0,0.0,45.3,48.7,9.55,7.3,nan,229.5,176.5,0.5,0.55,1.15,0.95,940.95,nan
2015-11-29 16:00:00,26.5,60.5,52.5,5.5,44.0,nan,nan,nan,37.0,842.25,981.1,0.0,0.0,35.2,61.25,2.0,6.15,2.6,-11.75,-0.75,328.0,212.0,4.25,1.05,2.7,0.6,992.45,0.0,0.0,49.5,42.2,7.75,7.45,nan,141.0,70.0,0.6,0.7,1.15,1.2,940.85,nan
2015-11-29 16:30:00,37.0,64.0,63.0,3.0,50.0,nan,nan,nan,7.0,842.3,981.15,0.0,0.0,34.45,69.3,1.9,4.15,0.45,-12.15,-0.95,328.5,218.0,3.75,1.75,2.7,0.95,992.6,0.0,0.0,53.95,50.7,7.15,6.05,nan,189.5,21.5,0.4,0.7,1.15,0.95,940.85,nan
2015-11-29 17:00:00,37.5,61.5,62.5,2.0,53.5,nan,nan,nan,0.0,842.45,981.2,0.0,0.0,34.95,70.15,1.95,2.95,-1.25,-11.9,-2.0,330.0,231.5,3.85,1.8,2.55,1.0,992.65,0.0,0.0,58.3,43.6,6.2,5.55,nan,202.5,20.0,0.55,0.65,1.3,0.85,940.95,nan
2015-11-29 17:30:00,34.0,59.5,58.5,2.0,57.5,nan,nan,nan,0.0,842.75,981.5,0.0,0.0,35.8,75.05,2.35,1.6,-1.6,-11.25,-2.35,323.0,238.0,3.45,1.8,2.2,0.9,992.95,0.0,0.0,61.05,40.45,5.45,5.25,nan,264.0,43.0,0.8,0.85,1.75,1.3,941.2,nan
2015-11-29 18:00:00,37.0,60.0,61.0,2.0,67.0,nan,nan,nan,0.0,842.9,981.75,0.0,0.0,37.45,79.0,2.75,0.95,-2.7,-10.3,-2.3,316.5,243.5,4.9,1.7,3.35,0.75,993.2,0.0,0.0,64.3,38.75,4.7,5.65,nan,237.0,47.5,0.65,1.2,1.4,1.6,941.45,nan
2015-11-29 18:30:00,48.0,62.0,71.0,2.0,74.0,nan,nan,nan,0.0,843.1,981.85,0.0,0.0,45.2,80.85,3.45,0.4,-2.8,-7.25,-2.5,322.0,235.0,5.3,1.8,3.4,1.1,993.35,0.0,0.0,66.1,38.9,4.3,5.55,nan,256.0,19.5,0.45,1.05,1.2,1.5,941.55,nan
2015-11-29 19:00:00,62.0,63.5,82.5,2.0,77.5,nan,nan,nan,0.0,843.3,982.15,0.0,0.0,44.0,79.85,3.25,-0.4,-3.6,-7.8,-3.45,323.5,230.5,4.25,1.55,2.65,0.7,993.85,0.0,0.0,66.95,38.7,3.9,5.4,nan,235.0,37.0,0.45,0.75,1.05,1.0,941.95,nan
2015-11-29 19:30:00,74.5,64.5,93.0,2.0,81.0,nan,nan,nan,0.0,843.45,982.45,0.0,0.0,38.1,81.45,2.6,-1.15,-4.1,-10.25,-3.9,323.0,234.5,3.45,1.2,1.95,0.75,994.05,0.0,0.0,68.35,38.4,3.55,5.4,nan,275.0,37.5,0.6,0.7,1.35,0.9,942.2,nan
2015-11-29 20:00:00,86.0,72.5,107.0,2.0,84.0,nan,nan,nan,0.0,843.6,982.5,0.0,0.0,41.9,88.6,2.9,-0.45,-4.2,-8.75,-2.1,306.5,239.5,3.75,1.4,2.5,0.8,994.05,0.0,0.0,69.6,38.75,3.15,5.4,nan,218.0,22.0,0.3,0.8,1.0,1.0,942.2,nan
2015-11-29 20:30:00,95.5,80.5,119.0,2.0,89.0,nan,nan,nan,0.0,843.6,982.45,0.0,0.0,41.45,90.55,3.35,-1.6,-4.65,-8.5,-2.95,288.0,233.5,4.05,1.05,2.75,0.6,994.05,0.0,0.0,70.8,39.45,2.7,5.3,nan,251.5,21.5,0.45,0.9,1.15,1.25,942.1,nan
2015-11-29 21:00:00,97.5,80.0,120.0,2.0,91.0,nan,nan,nan,0.0,843.75,982.75,0.0,0.0,39.45,87.7,3.05,-1.75,-4.75,-9.4,-3.55,314.5,232.0,6.9,1.55,3.85,0.9,994.35,0.0,0.0,70.6,43.3,2.55,5.5,nan,228.5,13.0,0.55,0.65,1.35,1.05,942.4,nan
2015-11-29 21:30:00,94.0,76.5,115.0,2.0,90.0,nan,nan,nan,0.0,843.55,982.65,0.0,0.0,38.85,92.5,3.1,-2.3,-4.9,-9.55,-3.35,313.0,224.0,7.75,1.15,4.4,0.7,994.25,0.0,0.0,70.4,42.2,2.05,5.9,nan,266.0,45.5,0.7,0.9,1.85,1.3,942.3,nan
2015-11-29 22:00:00,85.0,66.5,102.5,2.0,98.5,nan,nan,nan,0.0,843.6,982.85,0.0,0.0,39.75,88.65,3.0,-2.05,-5.2,-9.35,-3.7,308.0,222.0,9.4,1.65,6.25,0.9,994.45,0.0,0.0,72.0,44.55,1.65,5.75,nan,285.5,32.5,0.45,0.85,1.25,1.2,942.45,nan
2015-11-29 22:30:00,87.0,61.0,101.0,2.0,100.5,nan,nan,nan,0.0,843.95,983.0,0.0,0.0,40.75,90.25,3.05,-2.25,-5.25,-9.0,-3.6,333.5,248.5,7.05,1.85,4.4,0.85,994.65,0.0,0.0,72.0,44.5,1.65,5.45,nan,278.0,43.5,0.55,0.8,1.35,0.95,942.65,nan
2015-11-29 23:00:00,93.0,62.5,107.0,2.0,96.5,nan,nan,nan,0.0,844.1,982.75,0.0,0.0,41.55,91.8,3.15,-2.15,-5.25,-8.65,-3.3,336.5,220.0,4.85,1.3,2.85,0.3,994.35,0.0,0.0,71.5,43.3,1.4,5.35,nan,247.5,19.5,0.75,0.85,1.95,1.0,942.4,nan
2015-11-29 23:30:00,100.0,65.0,114.0,2.0,99.0,nan,nan,nan,0.0,844.0,982.55,0.0,0.0,42.1,87.8,3.5,-2.2,-5.45,-8.2,-3.95,328.0,226.5,5.1,1.95,3.45,1.05,994.15,0.0,0.0,71.7,42.5,1.2,5.1,nan,234.5,27.0,0.45,0.85,1.35,1.0,942.15,nan
2015-11-30 00:00:00,100.5,64.0,114.0,2.0,104.5,nan,nan,nan,0.0,844.15,982.75,0.0,0.0,39.0,90.45,4.05,-2.55,-5.25,-8.65,-3.9,316.5,239.0,8.25,1.7,4.85,0.9,994.45,0.0,0.0,71.45,42.85,1.05,5.15,nan,262.0,18.5,0.6,0.95,1.5,1.15,942.35,nan
2015-11-30 00:30:00,86.0,57.0,99.0,2.0,110.5,nan,nan,nan,0.0,844.2,982.7,0.0,0.0,36.25,93.3,4.3,-3.0,-5.7,-9.35,-3.95,316.5,226.5,7.1,1.5,4.35,0.7,994.35,0.0,0.0,72.3,43.6,0.7,5.1,nan,204.0,24.5,0.6,0.95,1.65,1.15,942.2,nan
2015-11-30 01:00:00,82.0,52.5,93.0,2.0,109.0,nan,nan,nan,0.0,844.15,982.75,0.0,0.0,35.0,83.2,4.3,-2.75,-5.6,-9.75,-5.2,319.0,229.5,7.7,1.45,4.6,0.65,994.4,0.0,0.0,71.7,42.3,0.65,5.0,nan,233.5,24.0,0.8,0.85,1.8,1.05,942.4,nan
2015-11-30 01:30:00,80.5,50.0,90.5,2.0,98.5,nan,nan,nan,0.0,844.35,983.15,0.0,0.0,34.85,100.0,4.3,-3.4,-5.55,-9.85,-3.4,317.0,243.5,7.1,1.4,4.75,0.6,994.7,0.0,0.0,72.6,41.15,0.4,5.1,nan,178.5,14.5,0.7,1.0,1.7,1.25,942.7,nan
2015-11-30 02:00:00,75.5,51.5,87.5,2.0,86.5,nan,nan,nan,0.0,844.55,983.25,0.0,0.0,33.5,89.45,4.6,-3.45,-5.5,-10.05,-4.95,321.5,221.5,7.45,1.6,5.2,0.7,994.9,0.0,0.0,71.7,42.15,0.6,4.75,nan,218.0,15.0,0.45,1.05,1.05,1.2,942.85,nan
2015-11-30 02:30:00,67.0,54.0,82.0,2.0,79.0,nan,nan,nan,0.0,844.45,983.05,0.0,0.0,30.4,75.85,5.1,-3.15,-5.85,-10.85,-6.8,312.0,236.5,8.05,1.7,5.2,0.65,994.7,0.0,0.0,72.0,41.4,0.3,4.95,nan,264.5,13.0,0.5,1.05,1.35,1.2,942.6,nan
2015-11-30 03:00:00,50.5,47.0,65.0,2.0,73.5,nan,nan,nan,0.0,844.4,983.15,0.0,0.0,30.1,78.05,5.15,-3.15,-5.65,-10.95,-6.45,317.5,238.0,9.2,1.9,6.2,0.7,994.7,0.0,0.0,73.0,42.05,0.05,5.05,nan,255.5,24.5,0.55,0.75,1.45,0.9,942.55,nan
2015-11-30 03:30:00,40.0,39.5,53.0,2.0,66.0,nan,nan,nan,0.0,844.2,982.8,0.0,0.0,30.9,96.45,5.0,-3.4,-6.1,-10.75,-3.9,317.0,13.5,7.65,1.35,5.5,0.2,994.4,0.0,0.0,73.35,43.1,0.15,5.0,nan,236.0,35.5,0.4,0.95,1.15,1.1,942.35,nan
2015-11-30 04:00:00,41.0,39.0,53.5,2.0,62.5,nan,nan,nan,0.0,844.1,982.85,0.0,0.0,32.7,92.2,4.65,-3.6,-6.05,-10.35,-4.7,321.5,223.5,6.3,1.75,4.7,0.75,994.35,0.0,0.0,73.3,44.3,0.1,4.75,nan,235.5,7.0,0.4,0.8,1.25,0.95,942.3,nan
2015-11-30 04:30:00,40.0,38.5,52.0,2.0,56.0,nan,nan,nan,0.0,844.05,982.75,0.0,0.0,34.15,84.65,4.35,-3.5,-5.75,-10.05,-5.7,322.0,239.0,6.1,1.3,4.15,0.35,994.35,0.0,0.0,73.6,44.7,-0.15,4.8,nan,215.0,19.0,0.65,0.75,1.6,0.9,942.2,nan
2015-11-30 05:00:00,49.5,42.5,61.5,2.0,51.0,nan,nan,nan,0.0,844.0,982.7,0.0,0.0,34.65,96.35,4.45,-3.75,-6.0,-9.8,-4.25,322.5,230.5,8.2,2.15,5.6,0.65,994.3,0.0,0.0,73.1,43.0,-0.05,5.0,nan,236.0,40.0,0.4,1.1,1.0,1.45,942.15,nan
2015-11-30 05:30:00,66.0,48.0,78.0,2.0,52.5,nan,nan,nan,0.0,844.1,982.6,0.0,0.0,33.85,94.85,4.7,-4.05,-5.95,-9.85,-4.75,318.5,252.0,10.15,0.95,6.05,0.3,994.3,0.0,0.0,73.0,45.65,0.0,4.7,nan,242.0,28.5,0.65,0.95,1.7,1.2,942.15,nan
2015-11-30 06:00:00,103.0,53.5,110.5,2.0,48.0,nan,nan,nan,0.0,844.3,982.75,0.0,0.0,33.15,92.9,4.9,-3.8,-5.9,-9.95,-4.75,314.5,239.5,9.8,1.8,6.85,0.95,994.3,0.0,0.0,72.85,44.75,0.0,5.0,nan,155.0,26.0,0.55,0.75,1.35,1.05,942.25,nan
2015-11-30 06:30:00,145.5,63.5,149.5,2.0,43.5,nan,nan,nan,0.0,844.45,982.75,0.0,0.0,30.8,96.7,5.4,-3.35,-5.65,-10.45,-3.8,308.5,223.0,10.3,1.35,6.9,0.55,994.35,0.0,0.0,72.55,42.9,0.0,5.35,nan,225.0,183.0,0.5,0.9,1.0,1.25,942.3,nan
2015-11-30 07:00:00,190.5,81.5,195.0,2.0,45.5,nan,nan,nan,0.0,844.75,982.95,0.0,0.0,30.85,90.45,5.45,-3.2,-5.65,-10.35,-4.55,314.0,229.5,9.55,1.6,5.35,0.85,994.45,0.0,0.0,72.95,41.25,0.0,5.9,nan,290.0,19.5,0.75,1.1,1.7,1.35,942.5,nan
2015-11-30 07:30:00,244.0,101.0,248.0,2.0,50.5,nan,nan,nan,0.0,844.65,982.7,0.0,0.0,30.95,89.75,5.25,-3.35,-5.6,-10.5,-4.8,317.0,236.0,5.8,1.9,3.65,1.15,994.3,0.0,0.0,72.1,40.3,0.1,6.6,nan,193.5,189.0,0.5,0.65,1.25,0.85,942.25,nan
2015-11-30 08:00:00,297.0,113.0,296.5,2.0,52.5,nan,nan,nan,7.0,845.0,983.1,0.0,0.0,30.45,95.25,5.45,-3.45,-5.45,-10.55,-4.1,319.5,151.5,5.25,1.15,3.45,0.3,994.75,0.0,0.0,71.35,39.05,0.35,6.4,nan,240.0,51.5,0.6,0.75,1.8,0.95,942.55,nan
2015-11-30 08:30:00,315.0,110.0,309.5,2.0,59.0,nan,nan,nan,17.0,845.1,983.25,0.0,0.0,30.65,90.45,5.8,-2.8,-4.85,-10.15,-4.15,320.0,219.5,5.9,2.0,3.8,1.4,994.85,0.0,0.0,68.1,41.2,1.35,6.25,nan,206.0,35.0,0.55,0.6,1.2,0.85,942.8,nan
2015-11-30 09:00:00,275.0,101.0,273.0,2.0,64.0,nan,nan,nan,27.0,845.5,983.6,0.0,0.0,30.85,93.3,5.85,-2.3,-4.4,-10.0,-3.2,318.5,170.0,5.4,0.85,4.0,0.35,995.2,0.0,0.0,67.5,38.25,1.95,7.85,nan,229.5,44.0,0.75,0.75,1.6,0.95,943.2,nan
2015-11-30 09:30:00,235.0,98.5,239.5,2.0,57.5,nan,nan,nan,145.5,845.7,983.6,0.0,0.0,30.5,91.8,6.2,-0.3,-3.05,-9.85,-1.45,322.5,221.5,5.95,1.25,4.3,0.65,995.2,0.0,0.0,60.5,37.8,4.15,9.2,nan,219.0,26.5,0.4,0.45,1.1,0.8,943.35,nan
2015-11-30 10:00:00,192.0,95.5,203.5,2.5,48.5,nan,nan,nan,275.5,845.9,983.6,0.0,0.0,30.65,83.35,6.7,2.8,-1.35,-9.35,0.25,322.0,172.5,5.7,0.8,4.3,0.25,995.2,0.0,0.0,57.0,37.85,5.65,10.2,nan,202.0,211.5,0.55,0.45,1.2,0.7,943.35,nan
2015-11-30 10:30:00,142.5,87.5,159.5,3.5,37.0,nan,nan,nan,308.0,845.95,983.35,0.0,0.0,30.0,74.1,7.2,5.3,-0.05,-9.2,1.05,317.0,179.5,5.4,1.1,3.95,0.55,994.95,0.0,0.0,50.6,38.05,7.65,10.85,nan,132.5,135.0,0.45,0.8,1.1,1.15,943.25,nan
2015-11-30 11:00:00,96.0,74.5,115.5,5.0,24.0,nan,nan,nan,333.5,846.1,983.6,0.0,0.0,30.0,63.1,7.1,7.4,1.15,-9.25,0.85,319.0,79.0,4.35,1.75,3.2,0.95,995.15,0.0,0.0,45.9,36.4,9.05,9.25,nan,210.0,222.5,0.4,0.5,1.1,0.95,943.5,nan
2015-11-30 11:30:00,64.0,67.5,86.5,8.0,12.5,nan,nan,nan,378.5,845.95,983.4,0.0,0.0,29.75,54.7,7.25,8.85,3.35,-9.25,0.2,318.5,51.5,4.15,1.7,3.25,0.9,994.85,0.0,0.0,40.65,36.9,10.55,10.15,nan,203.5,216.0,0.4,1.2,1.4,1.6,943.35,nan
2015-11-30 12:00:00,52.0,65.5,76.0,10.5,9.0,nan,nan,nan,366.5,845.65,982.9,0.0,0.0,28.7,46.85,7.45,9.9,3.85,-9.55,-0.9,320.0,94.0,4.65,1.05,3.2,0.5,994.45,0.0,0.0,39.65,31.25,10.95,11.25,nan,221.5,268.0,0.75,0.55,1.55,1.2,943.05,nan
2015-11-30 12:30:00,45.0,63.5,69.5,11.5,11.0,nan,nan,nan,356.5,845.5,982.75,0.0,0.0,28.85,41.7,7.4,11.1,4.4,-9.5,-1.4,321.5,118.5,4.95,0.85,2.95,0.4,994.15,0.0,0.0,37.65,32.45,11.65,11.65,nan,184.0,227.5,0.55,1.05,1.55,1.75,942.9,nan
2015-11-30 13:00:00,40.5,64.0,66.0,12.5,8.0,nan,nan,nan,347.5,845.4,982.45,0.0,0.0,27.8,42.0,7.65,12.1,6.4,-9.8,-0.4,308.5,245.5,4.35,2.2,2.95,1.3,993.85,0.0,0.0,35.25,34.85,12.6,11.85,nan,207.0,208.5,0.45,0.7,1.15,1.55,942.7,nan
2015-11-30 13:30:00,44.0,68.0,71.0,11.0,7.0,nan,nan,nan,230.0,845.25,982.25,0.0,0.0,25.95,38.95,7.35,12.55,6.6,-10.9,-1.05,319.0,236.5,5.05,2.05,3.1,0.85,993.7,0.0,0.0,34.6,33.7,12.75,11.7,nan,173.5,199.5,0.4,1.25,1.1,1.9,942.6,nan
2015-11-30 14:00:00,47.5,71.5,76.0,9.5,13.5,nan,nan,nan,269.5,845.2,981.95,0.0,0.0,23.3,36.3,7.6,12.6,5.85,-12.0,-1.95,174.0,50.0,3.7,1.1,1.1,0.65,993.4,0.0,0.0,34.55,32.1,12.75,12.3,nan,148.0,228.5,0.65,0.55,1.35,1.0,942.35,nan
2015-11-30 14:30:00,63.0,78.0,91.5,7.5,15.0,nan,nan,nan,181.5,845.1,981.8,0.0,0.0,22.2,36.5,7.65,12.7,5.4,-12.55,-1.8,176.0,62.0,3.5,0.85,0.9,0.4,993.15,0.0,0.0,36.8,34.55,12.7,12.5,nan,95.5,218.0,0.75,0.55,2.1,1.05,942.25,nan
2015-11-30 15:00:00,57.5,77.0,86.0,7.0,17.5,nan,nan,nan,66.5,844.95,981.65,0.0,0.0,22.45,39.3,7.35,12.65,3.75,-12.7,-0.9,336.5,148.5,3.65,0.75,1.65,0.25,992.95,0.0,0.0,37.7,35.25,12.85,12.3,nan,160.5,228.0,0.65,0.45,1.4,0.95,942.05,nan
2015-11-30 15:30:00,56.5,78.5,86.0,6.0,25.0,nan,nan,nan,36.0,844.75,981.55,0.0,0.0,21.1,43.8,7.5,11.1,3.8,-13.35,-0.7,312.0,227.0,5.55,1.5,3.7,0.95,992.85,0.0,0.0,38.9,34.75,11.6,11.95,nan,137.0,234.0,0.8,0.7,1.8,1.6,941.95,nan
2015-11-30 16:00:00,89.5,88.0,117.5,2.5,34.5,nan,nan,nan,21.5,844.7,981.45,0.0,0.0,20.75,52.4,7.6,8.85,2.5,-13.5,-0.35,331.0,239.5,4.9,0.75,3.05,0.15,992.85,0.0,0.0,44.85,36.35,10.6,11.35,nan,106.5,199.5,0.85,0.8,1.95,1.2,941.95,nan
2015-11-30 16:30:00,98.5,87.5,124.5,2.0,42.0,nan,nan,nan,7.0,844.65,981.5,0.0,0.0,19.8,62.6,7.75,5.65,0.85,-13.9,-0.9,322.5,244.5,4.3,1.6,3.0,0.35,992.8,0.0,0.0,48.1,42.4,9.55,9.65,nan,125.5,112.0,0.7,0.3,1.35,0.65,942.0,nan
2015-11-30 17:00:00,123.0,94.5,147.5,2.0,45.0,nan,nan,nan,0.0,844.7,981.55,0.0,0.0,19.15,62.2,7.65,3.95,-0.2,-14.4,-2.65,324.0,240.0,3.75,1.15,2.75,0.6,992.75,0.0,0.0,52.15,45.8,8.35,7.75,nan,234.0,44.5,0.4,0.75,1.0,0.95,941.9,nan
2015-11-30 17:30:00,179.0,109.0,199.5,2.0,54.0,nan,nan,nan,0.0,844.6,981.5,0.0,0.0,19.05,70.45,7.85,2.95,-1.25,-14.3,-1.9,313.0,244.5,3.8,1.6,2.4,0.85,992.85,0.0,0.0,56.0,47.7,7.5,7.65,nan,272.0,28.5,0.4,0.8,1.15,1.05,941.8,nan
2015-11-30 18:00:00,222.0,111.5,235.5,2.0,69.5,nan,nan,nan,0.0,844.7,981.65,0.0,0.0,18.0,64.8,8.35,2.45,-1.8,-14.6,-3.5,273.0,222.0,4.05,1.3,1.45,0.7,993.05,0.0,0.0,59.35,53.8,6.7,7.6,nan,301.5,23.0,0.5,0.6,1.15,0.75,941.85,nan
2015-11-30 18:30:00,259.0,116.5,268.0,2.0,75.5,nan,nan,nan,0.0,844.7,981.75,0.0,0.0,16.05,77.75,8.55,1.1,-2.5,-15.8,-2.35,269.0,236.0,4.95,1.3,2.05,0.65,993.2,0.0,0.0,62.55,50.45,6.05,7.35,nan,127.5,53.5,0.6,0.6,1.3,0.9,941.95,nan
2015-11-30 19:00:00,255.0,125.5,269.5,2.0,76.5,nan,nan,nan,0.0,844.6,981.85,0.0,0.0,16.95,75.1,8.0,0.55,-2.95,-15.55,-3.35,306.5,213.5,6.0,0.75,2.65,0.5,993.25,0.0,0.0,64.4,50.25,5.4,6.8,nan,207.0,41.0,0.5,0.55,1.25,0.75,941.9,nan
